,señal_suavizada,frecuencia,amplitude_rms,freq_media,freq_mediana
132,"[ 224.36661715  429.42674814  628.58062192  821.82823851 1009.16959789
 1190.60470007 1366.13354506 1535.75613284 1699.47246341 1857.28253679
 2009.18635297 2155.18391194 2295.27521371 2429.46025828 2557.73904565
 2680.11157582 2796.57784879 2907.13786455 3011.79162311 3110.53912448
 3203.38036864 3290.31535559 3371.34408535 3446.46655791 3515.68277326
 3578.99273142 3636.39643237 3687.89387612 3733.48506267 3777.71532447
 3806.94866416 3834.8210791  3873.86199764 3882.63204667 3882.00621001
 3856.79992824 3855.80911355 3842.71716458 3812.42505735 3784.16112784
 3749.25460916 3708.62950114 3653.52519569 3585.10811443 3523.21913277
 3470.58886118 3447.80738303 3402.44069116 3338.7062197  3274.95525892
 3215.38463084 3191.49374447 3129.35475701 3070.4955316  2979.00958469
 2911.95821688 2889.7072747  2813.90824665 2768.27875532 2741.50092758
 2687.02023521 2638.53543761 2579.3195784  2571.50510483 2533.48811413
 2482.41780208 2500.73181779 2497.34733013 2508.93173905 2507.6124192
 2500.67501773 2515.13753295 2497.88022141 2477.17481589 2448.33259955
 2452.87259089 2450.86722458 2438.44857393 2419.47516787 2422.99673643
 2380.99010026 2307.56292622 2242.92252587 2225.32738679 2196.17865569
 2195.03461909 2186.22434876 2201.68456024 2204.52080303 2225.04571348
 2203.34582657 2152.19712864 2108.04791614 2066.26600071 2041.61537796
 2007.94116717 1983.06012583 1970.36260018 1971.78516454 1950.91681265]",33.0,2802.16249503042,131153.59479125473,160207.8002368527
133,"[ 110.96758167  312.65129974  508.54707399  698.65490442  882.97479103
 1061.50673383 1234.2507328  1401.20678796 1562.3748993  1717.75506682
 1867.34729053 2011.15157041 2149.16790648 2281.39629873 2407.83674716
 2528.48925178 2643.35381257 2752.43042955 2855.71910271 2953.21983205
 3044.93261757 3130.85745927 3210.99435716 3285.34331123 3353.90432148
 3416.67738791 3473.66251053 3524.85968932 3570.2689243  3614.43591205
 3643.7235628  3671.76896632 3694.80440432 3695.97546277 3683.64876863
 3680.6702722  3648.26900739 3626.78396535 3604.6825173  3578.5550358
 3546.14931841 3498.20459178 3459.05328004 3428.34204648 3401.96225842
 3379.23780319 3366.47664885 3314.38298678 3278.89534047 3201.94088667
 3156.88054619 3131.48932596 3050.97764118 2998.83335103 2966.28244913
 2926.31513197 2887.39884469 2848.49266549 2810.2888932  2788.41763723
 2726.47569306 2656.26690203 2614.14319268 2580.80657952 2555.0707788
 2526.43764717 2496.57814081 2458.34371898 2474.01984516 2468.73977759
 2495.12827183 2493.12426711 2488.59033479 2480.63789699 2504.48320546
 2489.7239021  2497.98567573 2467.45613327 2456.48904909 2453.76495984
 2439.65964434 2378.80797073 2301.75653813 2283.30883833 2299.59958274
 2306.12521294 2279.13696749 2312.21250783 2332.51268358 2318.18456761
 2308.77912382 2262.11670894 2231.85616138 2193.31220377 2150.95897663
 2143.59969514 2125.07047594 2099.83843725 2085.37437773 2070.15347071]",33.0,2738.648973763858,131281.23978832123,157615.5018260618
134,"[ -64.61952844  164.27651779  386.49994209  602.05074447  810.92892492
 1013.13448345 1208.66742005 1397.52773472 1579.71542747 1755.23049829
 1924.07294718 2086.24277415 2241.73997919 2390.56456231 2532.7165235
 2668.19586277 2797.00258011 2919.13667552 3034.59814901 3143.38700057
 3245.5032302  3340.94683791 3429.71782369 3511.81618755 3587.24192948
 3655.99504948 3718.07554756 3773.48342371 3822.21867794 3869.06997055
 3899.67132062 3928.38870906 3937.30498971 3924.542473   3921.17082528
 3904.46524188 3880.57546704 3835.41688751 3826.09718316 3789.54970023
 3755.89289746 3712.7025014  3695.17112669 3663.87485621 3619.44441097
 3581.63595633 3532.48551553 3499.1358927  3444.96263023 3366.71381383
 3289.63264932 3216.94703768 3181.10036513 3122.69847084 3053.33808614
 2965.57822691 2880.93056515 2782.89193327 2726.44416917 2680.11265024
 2619.14553611 2572.87607273 2529.97544514 2498.96886288 2471.87255538
 2436.01005075 2403.19770714 2361.27949143 2355.40846631 2354.83005711
 2298.48174517 2292.50261236 2267.66502736 2252.61444799 2254.02929712
 2216.87648796 2192.73052974 2183.25571506 2166.81771733 2136.93108186
 2091.640711   2037.66915028 1948.49064652 1886.11651067 1858.56913749
 1850.28769552 1825.51273999 1824.91802964 1806.58635809 1784.37127364
 1782.67336111 1751.95375201 1684.50779854 1622.36820994 1579.10702561
 1569.07898678 1570.97737136 1577.61920798 1568.47904817 1565.20102726]",32.0,2740.132738529159,122558.93449210693,155085.9523931452
135,"[ 90.09785857 108.22080033 126.08420476 143.68807185 161.03240161
 178.11719404 194.94244913 211.50816688 227.8143473  243.86099039
 259.64809614 275.17566456 290.44369564 305.45218939 320.2011458
 334.69056488 348.92044662 362.89079103 376.60159811 390.05286785
 403.24460025 416.17679532 428.84945306 441.26257346 453.41615653
 465.31020226 476.94471065 488.31968172 499.43511545 511.62975017
 520.8873709  531.22419262 541.85500832 552.33598866 562.64704041
 570.86597549 582.59790876 597.21600525 604.17599206 615.58676707
 628.153197   639.54041003 650.63862682 660.38060159 668.43896941
 679.22901193 689.6676747  702.17163426 711.07270954 717.61153297
 721.09804133 725.12764181 719.0660044  715.20176947 711.15221803
 714.66757452 710.08949306 710.84012086 713.18693385 716.46370142
 716.54212871 715.79553769 717.38618863 719.30329306 718.7726283
 722.80954085 719.18224174 721.42691479 726.94612295 732.6913549
 735.55851785 741.55806912 739.33665183 736.38279252 727.00990303
 726.57715201 725.31647037 723.44608782 719.3927282  713.97276092
 703.48420892 688.03639342 665.72865972 653.67271191 644.85274167
 633.07785767 637.0796938  645.43749324 646.16827109 649.09642331
 650.66786204 643.89332151 638.99347979 634.81651012 629.14597565
 631.64732693 630.16298051 636.01081911 638.94940585 637.94884356]",71.0,594.2442526428068,32231.52268774151,35608.93359105815
136,"[ 34.61427748  63.57808774  91.91419441 119.62259748 146.70329694
 173.15629281 198.98158507 224.17917374 248.7490588  272.69124026
 296.00571813 318.69249239 340.75156306 362.18293012 382.98659358
 403.16255345 422.71080971 441.63136237 459.92421143 477.58935689
 494.62679876 511.03653702 526.81857168 541.97290274 556.4995302
 570.39845406 583.66967432 596.31319098 608.32900404 621.09649178
 630.47751936 640.61022162 646.25082851 650.24647772 663.15238776
 674.50056485 686.93167167 698.68708829 707.40521712 709.9262237
 716.8592671  716.14773808 721.82507976 727.46832786 733.408808
 743.01655055 740.34732033 740.65216475 742.21715522 746.17002581
 737.77469108 733.37269803 728.24558791 720.73180699 722.54538173
 720.14413508 715.41039235 707.89467648 699.54389248 701.89973763
 707.60792211 702.99370208 700.22079714 700.01689007 700.13329408
 698.17546036 693.30334227 699.5526197  709.95162408 720.9353957
 728.28542239 732.38234461 728.34215368 725.12880002 719.08198921
 713.00047895 706.23659547 708.42260016 711.64433565 707.27978342
 698.14047097 677.42619866 661.4120296  652.54234559 652.56495009
 649.89315835 650.32782681 650.54662959 648.59361022 655.96560936
 662.96516655 652.89371805 641.44192411 632.32818837 631.39740209
 641.29148178 640.94201198 640.21467749 633.86939152 633.12287205]",49.0,621.6347479653923,33072.74342513408,36725.53290921808
137,"[-20.98528706  11.26191069  42.73191523  73.42472657 103.3403447
 132.47876963 160.84000135 188.42403987 215.23088518 241.26053728
 266.51299618 290.98826187 314.68633436 337.60721364 359.75089971
 381.11739258 401.70669224 421.5187987  440.55371195 458.811432
 476.29195884 492.99529247 508.9214329  524.07038012 538.44213413
 552.03669494 564.85406255 576.89423695 588.15721814 599.89908323
 608.35160091 617.28300248 630.77060998 636.23503221 640.75411785
 644.59512492 652.90119469 658.05969844 664.06294407 662.93255171
 662.43163515 662.55568733 660.30875582 660.43094177 663.32110975
 662.74444844 666.46495618 675.48496179 675.71502377 677.57453916
 675.05685374 666.64448112 653.61856966 645.18912307 637.6616928
 622.05073684 618.91610583 623.00812023 612.14404823 620.04712567
 617.55471949 618.01853561 614.09426746 617.07950682 612.54853121
 615.76356828 619.45178375 627.61459934 631.23498486 643.01537039
 651.01263344 654.35776527 653.06207678 654.23514591 654.16326899
 655.63089558 653.48746456 652.16136759 646.26307106 647.36319822
 634.73130234 625.5765087  609.38875746 595.84963455 589.03550609
 592.63322827 590.6632049  591.69325992 596.76874375 602.3839783
 603.46840863 599.62818273 588.94553999 577.80712974 569.68329407
 570.95222103 565.47333781 565.48159559 560.95191098 554.96151998]",49.0,567.8893896015611,30018.609490843257,33476.99755299189
138,"[ -3.36974689  25.19817395  53.07059165  80.24750623 106.72891766
 132.51482597 157.60523114 182.00013317 205.69953208 228.70342784
 251.01182048 272.62470998 293.54209634 313.76397957 333.29035967
 352.12123663 370.25661046 387.69648116 404.44084872 420.48971314
 435.84307443 450.50093259 464.46328762 477.73013951 490.30148826
 502.17733389 513.35767637 523.84251573 533.63185195 543.8135116
 551.12401498 558.8268418  568.32900283 573.32823026 578.18674655
 582.54611964 587.43332674 592.7458612  592.50937234 597.60531828
 599.48566599 605.36849866 605.66639266 600.39570202 602.06907506
 606.59040984 605.09949224 607.27232201 607.27957915 601.98756763
 600.05465746 594.13073249 586.34929755 580.16470232 575.88111805
 574.74261092 572.8635079  568.76492213 569.52582852 568.72039988
 561.0955569  560.14896871 555.86891441 552.39489956 557.16578761
 556.01319429 551.37985527 552.77272007 559.07187346 561.95524052
 569.81370439 569.31928616 567.81300709 566.98244302 564.1646172
 564.49754815 558.18473038 555.21052989 546.582744   544.71493438
 539.93636373 527.46788906 508.56203486 502.2810223  501.15369879
 498.78435125 496.93999919 493.28444171 493.77769167 491.7160956
 486.38829859 477.2514834  465.77066499 458.35085499 453.65955711
 444.20572104 443.2139272  445.40139219 445.80271499 441.32445671]",48.0,500.59180185167236,25982.053055679637,29750.06184351666
139,"[-24.19125347   5.90124961  35.22921298  63.79263666  91.59152063
 118.62586489 144.89566946 170.40093432 195.14165948 219.11784493
 242.32949069 264.77659674 286.45916308 307.37718973 327.53067667
 346.91962391 365.54403144 383.40389927 400.4992274  416.83001583
 432.39626455 447.19797357 461.23514289 474.5077725  487.01586242
 498.75941262 509.73842313 519.95289393 529.40282503 539.12013366
 546.00906812 553.16538012 561.57386809 566.74600093 571.72215623
 576.81266767 581.75952134 580.2138284  583.09692038 581.73170593
 574.34373059 573.82936568 574.28910751 571.89306404 574.44101349
 575.48508257 576.58040937 577.21500979 576.08467425 571.8927122
 568.76562175 567.29826283 558.61659615 548.72162425 540.10738082
 535.66181827 530.94108252 525.94090889 536.84051475 535.47061334
 534.81880912 538.37035035 535.22881107 538.86137443 540.61261733
 537.42539729 538.31599326 541.76251567 550.29057162 562.28730223
 567.07097993 567.88880786 563.83809537 563.25847845 562.87515901
 564.22803121 564.48371068 568.72237974 571.81464088 570.99476126
 568.58024816 554.38321174 538.74932852 529.77161625 521.62190625
 510.07684291 517.6611308  517.48415448 525.63638101 525.91038375
 522.23817805 517.10773865 509.64483341 498.88243948 496.57161196
 491.37935284 485.5256252  480.17861734 469.26676649 467.67588792]",38.0,496.5915376590529,26134.794324971503,28230.51199283098
140,"[-3.34591232e+01  3.37781587e-01  3.32854776e+01  6.53839647e+01
  9.66332431e+01  1.27033313e+02  1.56584173e+02  1.85285825e+02
  2.13138268e+02  2.40141503e+02  2.66295528e+02  2.91600345e+02
  3.16055953e+02  3.39662352e+02  3.62419542e+02  3.84327523e+02
  4.05386296e+02  4.25595860e+02  4.44956215e+02  4.63467361e+02
  4.81129298e+02  4.97942027e+02  5.13905547e+02  5.29019858e+02
  5.43284960e+02  5.56700853e+02  5.69267538e+02  5.80985013e+02
  5.91853280e+02  6.03065011e+02  6.11042188e+02  6.19362828e+02
  6.32281837e+02  6.39633482e+02  6.47942084e+02  6.47413011e+02
  6.48194371e+02  6.51847938e+02  6.52172745e+02  6.52252158e+02
  6.51855059e+02  6.53354136e+02  6.51997280e+02  6.49480016e+02
  6.49095944e+02  6.49729980e+02  6.49324564e+02  6.47150192e+02
  6.44550745e+02  6.42701545e+02  6.36779983e+02  6.26818288e+02
  6.19695853e+02  6.16168140e+02  6.11077917e+02  6.03437292e+02
  5.97198942e+02  5.95177847e+02  5.96105545e+02  5.92530037e+02
  5.85125647e+02  5.84545292e+02  5.69292491e+02  5.59837488e+02
  5.62252930e+02  5.62912117e+02  5.63482142e+02  5.64102881e+02
  5.69164861e+02  5.77653267e+02  5.80389789e+02  5.76355945e+02
  5.84506206e+02  5.85872714e+02  5.83053356e+02  5.73262229e+02
  5.68150233e+02  5.70942062e+02  5.73039375e+02  5.76600804e+02
  5.74219038e+02  5.63152074e+02  5.48095188e+02  5.36438275e+02
  5.35501740e+02  5.37583635e+02  5.37421815e+02  5.39626903e+02
  5.37080313e+02  5.35085663e+02  5.32220937e+02  5.22907604e+02
  5.11267971e+02  5.07713068e+02  5.00770945e+02  4.94190364e+02
  4.85394246e+02  4.91369783e+02  4.90041362e+02  4.86858301e+02]",41.0,535.7796450194905,27709.73700858734,31665.687425867778
141,"[-13.07679055  16.11429166  44.58202395  72.32640634  99.34743881
 125.64512137 151.21945403 176.07043677 200.1980696  223.60235252
 246.28328553 268.24086863 289.47510182 309.9859851  329.77351847
 348.83770193 367.17853548 384.79601912 401.69015285 417.86093666
 433.30837057 448.03245457 462.03318865 475.31057283 487.86460709
 499.69529145 510.80262589 521.18661042 530.84724505 540.85082981
 547.99846456 555.48904945 564.65182864 570.84136453 576.60469644
 578.92195774 584.81727685 587.94272926 593.89369933 596.73272296
 599.06561156 599.10275901 598.91284666 597.33596229 595.73896507
 591.67154037 591.47028941 584.95214275 582.35161023 574.66795604
 575.54884006 568.52703916 560.92908175 554.47918964 554.59294499
 551.36390647 546.85150993 544.0319237  552.56363612 544.91050847
 544.34565113 549.67776887 549.0967549  545.68611494 542.65610355
 543.81010839 542.26473082 546.65886685 552.35754336 560.73333857
 562.02224668 565.78608013 564.93873355 562.79406891 556.86929521
 561.09278872 561.27177167 564.78756848 565.45140608 560.70356268
 560.19610319 549.93384287 533.78808848 527.65219424 525.75062252
 520.22493757 514.3027188  513.49561766 518.59236344 515.88369825
 512.56560522 502.67976    492.90440477 482.65779094 478.83149051
 480.10038867 475.83718574 478.95699863 480.64631902 477.98139639]",41.0,499.85858452167275,26207.776534919903,28468.085924431252
142,"[-15.585266    16.32073206  47.47236827  77.86964264 107.51255516
 136.40110585 164.53529468 191.91512167 218.54058682 244.41169013
 269.52843159 293.8908112  317.49882897 340.3524849  362.45177898
 383.79671122 404.38728161 424.22349016 443.30533686 461.63282172
 479.20594474 496.02470591 512.08910524 527.39914272 541.95481836
 555.75613215 568.8030841  581.09567421 592.63390247 604.71271112
 613.44727346 622.72241619 637.22840266 647.87689423 656.7917983
 660.32280687 666.09977215 672.67216183 668.32913519 671.09993982
 671.92551389 669.61733087 673.6616297  675.07577971 677.5872796
 681.279112   679.6428642  675.3461227  676.2963522  680.28926426
 675.04524317 672.94163899 665.69492328 662.23435718 660.96024331
 657.0804502  649.92254082 646.37239611 647.20095289 642.60273571
 636.56861184 636.59605018 639.06234764 637.30098342 638.44329118
 639.88286723 638.11031962 640.08817287 649.54366086 665.76188238
 676.70176526 673.52778852 679.23463774 673.76454575 663.67123799
 661.57708676 657.67833808 660.91676875 655.34342369 644.94858731
 634.91161093 617.05938789 596.0847721  582.12579398 580.52666469
 581.16805718 579.08953849 587.56938054 591.35040603 588.27930669
 584.56810926 575.20104856 559.48372661 549.92719494 545.4393199
 537.43658897 530.51510942 528.30088757 522.66778539 519.54977945]",45.0,572.8698531406804,30081.508243679524,33543.21805346591
143,"[-65.65596226 -28.29133983   8.09495901  43.50293428  77.93258597
 111.38391408 143.85691862 175.35159957 205.86795695 235.40599074
 263.96570096 291.5470876  318.15015067 343.77489015 368.42130606
 392.08939838 414.77916713 436.4906123  457.2237339  476.97853191
 495.75500634 513.5531572  530.37298448 546.21448818 561.0776683
 574.96252484 587.86905781 599.79726719 610.747153   621.89637213
 629.71195388 637.72686895 649.00736699 656.00689851 656.37286076
 662.61841954 665.75074707 666.1453945  668.8033102  668.08360945
 666.86372924 662.56946996 651.99153491 651.49397452 652.79259552
 652.13252253 648.78472002 639.93356918 635.86312134 625.93118478
 623.08029412 612.56084781 601.76101686 596.53124655 588.94825099
 579.84334375 574.48769896 572.0152089  572.8799397  569.18943698
 567.11614825 563.7213668  556.70511162 553.62027109 555.27592624
 553.38246179 554.66761257 558.77474618 553.70031157 552.96567351
 559.51061875 562.6827732  559.20465461 556.91439622 550.1586513
 545.68023746 548.57132908 544.9758044  547.29153177 544.78478009
 541.49840807 530.99112586 517.14469959 512.84490769 511.12707909
 506.90445375 504.62385275 505.92100705 505.59253921 505.81972266
 500.80799731 489.78846868 477.38172319 471.68465965 463.34271891
 460.30583699 453.18457349 449.07510784 444.99402912 448.49799599]",38.0,527.2298272364492,26826.792425599102,30912.321380207526
144,"[-123.43164871  -74.46869521  -26.8434718    19.44402154   64.3937848
  108.00581799  150.2801211   191.21669413  230.81553708  269.07664995
  306.00003275  341.58568547  375.83360811  408.74380068  440.31626317
  470.55099558  499.44799791  527.00727016  553.22881234  578.11262444
  601.65870646  623.86705841  644.73768028  664.27057207  682.46573378
  699.32316542  714.84286697  729.02483845  741.86907986  754.71984595
  763.54437243  772.3754236   783.14553205  786.95690222  790.25023906
  791.99176838  794.04017294  795.41636344  792.00809599  790.11490492
  787.6177557   782.28140079  778.80535369  771.99016472  772.69968198
  769.42532977  758.4969627   748.71560766  738.31304784  721.76364633
  709.70871517  698.67371254  684.4523553   664.71188096  658.72584842
  645.14366452  630.44019456  621.42176405  611.40091832  603.99639583
  595.0912377   583.80981731  576.58967911  562.53375002  556.78125765
  550.3265525   550.07832163  548.06517523  548.73985206  551.54761806
  550.26072377  549.31039122  553.06774967  550.49324881  551.76086538
  547.92534473  552.97566564  556.33085908  562.32732753  566.03622439
  560.00812901  550.42687316  537.64911293  532.69157512  530.44138671
  531.78719078  527.06384563  526.48391697  529.33679151  525.77769082
  518.58853083  510.787112    498.35838313  494.80655445  493.20377321
  490.90489957  490.52789464  493.24545222  488.39671177  488.476497  ]",37.0,590.7358883887495,29059.1222840314,35335.53478283432
